É_ÉEÉìÉçÅ[ÉhÇµÇΩéûçèÅF2023/10/20 10:42:07

,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû
2021/7/25,10.4,0,8,1,0,1,8,,,,1,2.5,8,1,26.7,8,1,70,8,1,1010.1,8,1,1007.4,8,1,4.5,8,1,28.5,8,1,24.17,8,1,0,1,8,1,0,1,8,1,34.4,8,2021/7/25 13:08,8,1,24.7,8,2021/7/25 01:16,8,1,ìÏìå,8,1,6.0,8,2021/7/25 13:56,8,ìÏìå,8,1,1008.3,0,8,2021/7/25 18:23,0,8,1,40,8,2021/7/25 12:49,8,1,0,1,8,2021/7/26 0:00,1,8,1,9.5,8,2021/7/25 15:52,8,ìÏìå,8,1,ê∞,8,1,ê∞å„ì‹,8,1
2021/7/26,5.4,0,8,1,0,1,8,,,,1,2.9,8,1,24.1,8,1,66,8,1,1004.4,8,1,1001.7,8,1,9.5,8,1,27.5,8,1,17.88,8,1,0.0,0,8,1,0,1,8,1,32.1,8,2021/7/26 13:55,8,1,24.6,8,2021/7/26 04:21,8,1,ñkìå,8,1,5.1,8,2021/7/26 14:02,8,ñkñkìå,8,1,1000.0,0,8,2021/7/26 23:44,0,8,1,48,8,2021/7/26 13:59,8,1,0.0,0,8,2021/7/27 0:00,0,8,1,10.0,8,2021/7/27 0:00,8,ñkìå,8,1,ì‹,8,1,ì‹å„âJ,8,1
2021/7/27,2.7,0,8,1,0,1,8,,,,1,3.1,8,1,26.2,8,1,84,8,1,997.9,8,1,995.2,8,1,8.5,8,1,24.9,8,1,13.77,8,1,34.5,0,8,1,0,1,8,1,29.8,8,2021/7/27 16:06,8,1,21.3,8,2021/7/27 04:24,8,1,ñkêº,8,1,6.1,8,2021/7/27 04:07,8,ñkêº,8,1,996.2,0,8,2021/7/27 17:06,0,8,1,60,8,2021/7/27 16:09,8,1,4.5,0,8,2021/7/27 03:41,0,8,1,11.9,8,2021/7/27 00:22,8,ñk,8,1,âJå„ê∞éûÅXì‹,8,1,ì‹éûÅXê∞,8,1
2021/7/28,6.8,0,8,1,0,1,8,,,,1,3.4,8,1,29.1,8,1,79,8,1,1000.1,8,1,997.4,8,1,8.0,8,1,27.7,8,1,19.85,8,1,0.0,0,8,1,0,1,8,1,32.0,8,2021/7/28 14:29,8,1,23.9,8,2021/7/28 02:56,8,1,ìÏìÏìå,8,1,6.9,8,2021/7/28 15:23,8,ìÏìÏìå,8,1,998.6,0,8,2021/7/28 16:30,0,8,1,67,8,2021/7/28 14:32,8,1,0.0,0,8,2021/7/28 12:48,0,8,1,12.2,8,2021/7/28 15:32,8,ìÏìÏìå,8,1,ì‹å„ê∞,8,1,ê∞,8,1
2021/7/29,4.5,0,8,1,0,1,8,,,,1,3.6,8,1,29.3,8,1,79,8,1,1002.2,8,1,999.5,8,1,8.0,8,1,27.8,8,1,17.68,8,1,0,1,8,1,0,1,8,1,32.1,8,2021/7/29 14:00,8,1,24.3,8,2021/7/29 04:28,8,1,ìÏ,8,1,7.8,8,2021/7/29 13:11,8,ìÏìå,8,1,1000.7,0,8,2021/7/29 16:13,0,8,1,61,8,2021/7/29 14:03,8,1,0,1,8,2021/7/30 0:00,1,8,1,12.8,8,2021/7/29 13:45,8,ìÏìå,8,1,ì‹éûÅXê∞,8,1,ì‹àÍéûê∞,8,1
2021/7/30,2.1,0,8,1,0,1,8,,,,1,2.4,8,1,30.7,8,1,93,8,1,1002.5,8,1,999.8,8,1,9.3,8,1,25.8,8,1,9.86,8,1,30.0,0,8,1,0,1,8,1,30.5,8,2021/7/30 13:37,8,1,23.9,8,2021/7/30 23:58,8,1,ìÏìå,8,1,5.2,8,2021/7/30 20:36,8,ìÏìå,8,1,1001.4,0,8,2021/7/30 14:34,0,8,1,68,8,2021/7/30 13:49,8,1,6.0,0,8,2021/7/30 15:03,0,8,1,7.3,8,2021/7/30 20:27,8,ìÏìå,8,1,ì‹éûÅXëÂâJÅAóãÇî∫Ç§,8,1,ì‹éûÅXê∞,8,1
2021/7/31,8.6,0,8,1,0,1,8,,,,1,2.2,8,1,27.6,8,1,77,8,1,1002.3,8,1,999.6,8,1,7.0,8,1,27.5,8,1,20.67,8,1,0,1,8,1,0,1,8,1,32.5,8,2021/7/31 12:22,8,1,23.3,8,2021/7/31 04:27,8,1,ìå,8,1,4.2,8,2021/7/31 18:42,8,ìåìÏìå,8,1,1000.5,0,8,2021/7/31 16:23,0,8,1,52,8,2021/7/31 16:58,8,1,0,1,8,2021/8/1 0:00,1,8,1,8.3,8,2021/7/31 18:37,8,ìå,8,1,ê∞àÍéûì‹,8,1,ê∞,8,1
2021/8/1,12.0,0,8,1,0,1,8,,,,1,3.2,8,1,29.6,8,1,76,8,1,1002.9,8,1,1000.2,8,1,2.3,8,1,28.7,8,1,26.58,8,1,0,1,8,1,0,1,8,1,33.7,8,2021/8/1 14:29,8,1,24.2,8,2021/8/1 04:27,8,1,ìÏìÏìå,8,1,6.1,8,2021/8/1 14:37,8,ìÏìÏìå,8,1,1001.7,0,8,2021/8/1 15:12,0,8,1,54,8,2021/8/1 14:32,8,1,0,1,8,2021/8/2 0:00,1,8,1,10.4,8,2021/8/1 14:32,8,ìÏìå,8,1,ê∞,8,1,ê∞,8,1
2021/8/2,7.6,0,8,1,0,1,8,,,,1,3.4,8,1,30.9,8,1,80,8,1,1008.8,8,1,1006.1,8,1,7.0,8,1,28.6,8,1,19.95,8,1,0.5,0,8,1,0,1,8,1,33.1,8,2021/8/2 11:12,8,1,25.6,8,2021/8/2 04:50,8,1,ìÏìå,8,1,7.4,8,2021/8/2 13:58,8,ìÏìå,8,1,1005.7,0,8,2021/8/2 00:51,0,8,1,55,8,2021/8/2 11:45,8,1,0.5,0,8,2021/8/2 16:16,0,8,1,11.0,8,2021/8/2 14:05,8,ìÏìÏìå,8,1,ê∞å„ì‹éûÅXâJ,8,1,ê∞éûÅXì‹,8,1
2021/8/3,7.6,0,8,1,0,1,8,,,,1,4.0,8,1,31.6,8,1,80,8,1,1012.6,8,1,1009.9,8,1,6.3,8,1,29.0,8,1,19.89,8,1,3.0,0,8,1,0,1,8,1,32.9,8,2021/8/3 12:29,8,1,25.7,8,2021/8/3 09:09,8,1,ìÏ,8,1,7.4,8,2021/8/3 17:31,8,ìÏ,8,1,1011.3,0,8,2021/8/3 02:17,0,8,1,60,8,2021/8/3 13:24,8,1,2.0,0,8,2021/8/3 09:12,0,8,1,10.7,8,2021/8/3 09:03,8,ìÏìÏêº,8,1,ì‹àÍéûâJå„ê∞,8,1,ê∞,8,1
2021/8/4,11.5,0,8,1,0,1,8,,,,1,3.0,8,1,30.7,8,1,76,8,1,1010.9,8,1,1008.2,8,1,2.8,8,1,29.5,8,1,26.52,8,1,0,1,8,1,0,1,8,1,34.5,8,2021/8/4 13:46,8,1,25.7,8,2021/8/4 05:01,8,1,ìÏ,8,1,5.1,8,2021/8/4 12:23,8,ìÏìÏìå,8,1,1008.3,0,8,2021/8/4 17:29,0,8,1,55,8,2021/8/4 16:03,8,1,0,1,8,2021/8/5 0:00,1,8,1,8.0,8,2021/8/4 12:13,8,ìÏìå,8,1,ê∞,8,1,ê∞,8,1
2021/8/5,11.7,0,8,1,0,1,8,,,,1,2.8,8,1,29.0,8,1,74,8,1,1007.8,8,1,1005.1,8,1,5.8,8,1,29.1,8,1,26.17,8,1,0,1,8,1,0,1,8,1,34.7,8,2021/8/5 13:22,8,1,24.0,8,2021/8/5 04:52,8,1,ìÏìÏìå,8,1,5.6,8,2021/8/5 16:44,8,ìÏìÏìå,8,1,1005.4,0,8,2021/8/5 17:30,0,8,1,53,8,2021/8/5 13:06,8,1,0,1,8,2021/8/6 0:00,1,8,1,8.1,8,2021/8/5 13:26,8,ìÏìå,8,1,ê∞å„éûÅXîñì‹,8,1,îñì‹å„ê∞,8,1
2021/8/6,9.9,0,8,1,0,1,8,,,,1,2.9,8,1,29.5,8,1,75,8,1,1006.9,8,1,1004.2,8,1,4.0,8,1,29.1,8,1,24.82,8,1,0,1,8,1,0,1,8,1,34.8,8,2021/8/6 13:36,8,1,24.6,8,2021/8/6 04:01,8,1,ìÏìÏìå,8,1,6.5,8,2021/8/6 16:33,8,ìÏìå,8,1,1005.4,0,8,2021/8/6 15:24,0,8,1,47,8,2021/8/6 11:49,8,1,0,1,8,2021/8/7 0:00,1,8,1,10.2,8,2021/8/6 16:24,8,ìÏìå,8,1,ê∞,8,1,ê∞,8,1
2021/8/7,1.5,0,8,1,0,1,8,,,,1,2.5,8,1,32.0,8,1,85,8,1,1005.8,8,1,1003.1,8,1,9.0,8,1,27.9,8,1,11.43,8,1,2.0,0,8,1,0,1,8,1,31.4,8,2021/8/7 09:13,8,1,26.3,8,2021/8/7 03:24,8,1,ñkìå,8,1,6.6,8,2021/8/7 11:00,8,ìÏìå,8,1,1003.6,0,8,2021/8/8 0:00,0,8,1,65,8,2021/8/7 10:32,8,1,0.5,0,8,2021/8/7 14:36,0,8,1,10.8,8,2021/8/7 10:52,8,ìÏìå,8,1,ì‹éûÅXâJ,8,1,ì‹å„ëÂâJ,8,1
2021/8/8,0.1,0,8,1,0,1,8,,,,1,3.0,8,1,32.3,8,1,97,8,1,1000.7,8,1,998.0,8,1,10.0,8,1,25.9,8,1,3.43,8,1,90.5,0,8,1,0,1,8,1,28.8,8,2021/8/8 18:06,8,1,24.7,8,2021/8/8 08:12,8,1,ñk,8,1,4.9,8,2021/8/8 14:30,8,ñkêº,8,1,998.5,0,8,2021/8/8 14:35,0,8,1,81,8,2021/8/8 18:06,8,1,7.0,0,8,2021/8/8 02:14,0,8,1,10.1,8,2021/8/8 02:17,8,ñkìå,8,1,ëÂâJå„àÍéûì‹,8,1,îñì‹éûÅXê∞,8,1
2021/8/9,3.9,0,8,1,0,1,8,,,,1,6.1,8,1,31.9,8,1,84,8,1,998.1,8,1,995.4,8,1,6.0,8,1,28.1,8,1,13.34,8,1,2.0,0,8,1,0,1,8,1,31.3,8,2021/8/9 12:19,8,1,25.6,8,2021/8/9 05:06,8,1,ìÏ,8,1,12.4,8,2021/8/9 15:21,8,ìÏ,8,1,992.8,0,8,2021/8/9 23:48,0,8,1,69,8,2021/8/10 0:00,8,1,0.5,0,8,2021/8/9 10:09,0,8,1,21.2,8,2021/8/9 15:15,8,ìÏìÏêº,8,1,ì‹éûÅXâJå„àÍéûê∞,8,1,ê∞éûÅXì‹,8,1
2021/8/10,9.2,0,8,1,0,1,8,,,,1,4.7,8,1,26.1,8,1,58,8,1,999.0,8,1,996.3,8,1,4.8,8,1,31.0,8,1,22.45,8,1,0.0,0,8,1,0,1,8,1,36.8,8,2021/8/10 13:00,8,1,27.2,8,2021/8/10 04:54,8,1,ìÏìÏêº,8,1,11.0,8,2021/8/10 00:49,8,ìÏìÏêº,8,1,992.3,0,8,2021/8/10 00:43,0,8,1,41,8,2021/8/10 17:28,8,1,0.0,0,8,2021/8/10 06:02,0,8,1,22.2,8,2021/8/10 00:43,8,ìÏìÏêº,8,1,ê∞,8,1,ê∞àÍéûì‹,8,1
2021/8/11,8.8,0,8,1,0,1,8,,,,1,2.9,8,1,24.7,8,1,61,8,1,1010.8,8,1,1008.0,8,1,9.3,8,1,29.2,8,1,21.12,8,1,0,1,8,1,0,1,8,1,33.5,8,2021/8/11 13:20,8,1,25.9,8,2021/8/11 05:42,8,1,ìÏìå,8,1,6.6,8,2021/8/11 18:02,8,ìÏìÏìå,8,1,1006.5,0,8,2021/8/11 00:01,0,8,1,45,8,2021/8/11 10:35,8,1,0,1,8,2021/8/12 0:00,1,8,1,10.6,8,2021/8/11 18:02,8,ìÏìÏìå,8,1,ê∞å„îñì‹,8,1,ì‹,8,1
2021/8/12,0.7,0,8,1,0,1,8,,,,1,2.4,8,1,28.3,8,1,84,8,1,1011.6,8,1,1008.8,8,1,9.5,8,1,26.0,8,1,8.34,8,1,0.5,0,8,1,0,1,8,1,29.2,8,2021/8/12 12:01,8,1,23.9,8,2021/8/12 23:55,8,1,ìÏìÏìå,8,1,4.8,8,2021/8/12 18:18,8,ìÏ,8,1,1009.3,0,8,2021/8/12 21:51,0,8,1,68,8,2021/8/12 12:02,8,1,0.5,0,8,2021/8/12 20:53,0,8,1,8.2,8,2021/8/12 18:14,8,ìÏìÏêº,8,1,ì‹éûÅXâJ,8,1,âJéûÅXì‹,8,1
2021/8/13,0.0,0,8,1,0,1,8,,,,1,2.7,8,1,26.4,8,1,97,8,1,1010.8,8,1,1008.0,8,1,10.0,8,1,22.5,8,1,4.36,8,1,20.5,0,8,1,0,1,8,1,25.4,8,2021/8/14 0:00,8,1,20.5,8,2021/8/13 06:46,8,1,ñkìå,8,1,7.1,8,2021/8/13 22:49,8,ìÏ,8,1,1005.8,0,8,2021/8/13 23:56,0,8,1,87,8,2021/8/13 08:34,8,1,3.5,0,8,2021/8/13 23:10,0,8,1,12.9,8,2021/8/13 23:41,8,ìÏ,8,1,âJ,8,1,ëÂâJ,8,1
2021/8/14,0.0,0,8,1,0,1,8,,,,1,2.7,8,1,27.0,8,1,100,8,1,1006.4,8,1,1003.6,8,1,10.0,8,1,22.3,8,1,2.76,8,1,77.0,0,8,1,0,1,8,1,25.6,8,2021/8/14 12:36,8,1,20.1,8,2021/8/15 0:00,8,1,ñk,8,1,7.3,8,2021/8/14 01:09,8,ìÏ,8,1,1004.1,0,8,2021/8/14 12:23,0,8,1,97,8,2021/8/14 12:40,8,1,9.5,0,8,2021/8/14 02:39,0,8,1,13.2,8,2021/8/14 00:33,8,ìÏìå,8,1,âJ,8,1,ëÂâJ,8,1
2021/8/15,0.0,0,8,1,0,1,8,,,,1,2.0,8,1,22.4,8,1,100,8,1,1011.9,8,1,1009.1,8,1,10.0,8,1,19.3,8,1,2.78,8,1,138.5,0,8,1,0,1,8,1,20.2,8,2021/8/15 18:32,8,1,18.4,8,2021/8/15 06:15,8,1,ñkñkêº,8,1,3.1,8,2021/8/15 13:40,8,ñkêº,8,1,1007.4,0,8,2021/8/15 04:00,0,8,1,99,8,2021/8/15 15:06,8,1,9.5,0,8,2021/8/15 05:54,0,8,1,6.5,8,2021/8/15 01:38,8,ñk,8,1,ëÂâJ,8,1,âJéûÅXì‹,8,1
2021/8/16,0.0,0,8,1,0,1,8,,,,1,1.8,8,1,23.8,8,1,98,8,1,1017.2,8,1,1014.3,8,1,10.0,8,1,20.7,8,1,4.34,8,1,2.0,0,8,1,0,1,8,1,22.5,8,2021/8/16 13:54,8,1,19.0,8,2021/8/16 06:01,8,1,ñkêº,8,1,3.6,8,2021/8/16 14:17,8,ñkêº,8,1,1015.7,0,8,2021/8/16 00:03,0,8,1,91,8,2021/8/16 08:53,8,1,0.5,0,8,2021/8/16 17:14,0,8,1,5.2,8,2021/8/16 10:53,8,ñkêº,8,1,âJéûÅXì‹,8,1,ì‹,8,1
2021/8/17,1.2,0,8,1,0,1,8,,,,1,2.4,8,1,28.0,8,1,96,8,1,1015.1,8,1,1012.3,8,1,10.0,8,1,23.7,8,1,9.08,8,1,23.5,0,8,1,0,1,8,1,27.4,8,2021/8/17 15:28,8,1,20.7,8,2021/8/17 01:11,8,1,ìÏìÏìå,8,1,7.3,8,2021/8/17 22:27,8,ìÏ,8,1,1012.3,0,8,2021/8/18 0:00,0,8,1,84,8,2021/8/17 15:34,8,1,6.0,0,8,2021/8/17 22:34,0,8,1,15.1,8,2021/8/17 22:19,8,ìÏìÏìå,8,1,âJéûÅXì‹,8,1,ì‹éûÅXâJàÍéûê∞,8,1
2021/8/18,5.8,0,8,1,0,1,8,,,,1,5.2,8,1,29.5,8,1,83,8,1,1012.2,8,1,1009.4,8,1,6.5,8,1,27.0,8,1,17.35,8,1,3.0,0,8,1,0,1,8,1,31.3,8,2021/8/18 12:22,8,1,24.5,8,2021/8/18 03:13,8,1,ìÏ,8,1,8.3,8,2021/8/18 12:59,8,ìÏìÏêº,8,1,1010.9,0,8,2021/8/18 03:24,0,8,1,68,8,2021/8/18 12:23,8,1,1.5,0,8,2021/8/18 13:12,0,8,1,15.7,8,2021/8/18 11:08,8,ìÏêº,8,1,ê∞éûÅXì‹àÍéûâJ,8,1,ê∞å„àÍéûì‹,8,1
2021/8/19,11.3,0,8,1,0,1,8,,,,1,4.8,8,1,28.3,8,1,74,8,1,1015.4,8,1,1012.7,8,1,5.8,8,1,28.5,8,1,24.83,8,1,0.0,0,8,1,0,1,8,1,33.8,8,2021/8/19 12:49,8,1,25.1,8,2021/8/19 02:07,8,1,ìÏ,8,1,8.8,8,2021/8/19 14:46,8,ìÏ,8,1,1013.5,0,8,2021/8/19 02:01,0,8,1,49,8,2021/8/19 12:52,8,1,0.0,0,8,2021/8/19 06:13,0,8,1,15.9,8,2021/8/19 14:40,8,ìÏ,8,1,ê∞,8,1,ê∞àÍéûîñì‹,8,1
2021/8/20,10.9,0,8,1,0,1,8,,,,1,4.4,8,1,27.7,8,1,71,8,1,1017.1,8,1,1014.3,8,1,2.8,8,1,28.7,8,1,24.14,8,1,0,1,8,1,0,1,8,1,33.7,8,2021/8/20 11:06,8,1,25.2,8,2021/8/20 04:41,8,1,ìÏ,8,1,7.1,8,2021/8/20 14:11,8,ìÏìå,8,1,1015.5,0,8,2021/8/20 15:55,0,8,1,52,8,2021/8/20 10:35,8,1,0,1,8,2021/8/20 00:01,1,8,1,11.7,8,2021/8/20 17:05,8,ìÏ,8,1,ê∞,8,1,ê∞å„àÍéûîñì‹,8,1
2021/8/21,4.6,0,8,1,0,1,8,,,,1,3.2,8,1,28.3,8,1,75,8,1,1015.2,8,1,1012.4,8,1,8.8,8,1,27.9,8,1,16.07,8,1,0.0,0,8,1,0,1,8,1,32.1,8,2021/8/21 13:29,8,1,24.8,8,2021/8/21 04:37,8,1,ìÏ,8,1,5.8,8,2021/8/21 15:49,8,ìÏ,8,1,1013.3,0,8,2021/8/21 16:43,0,8,1,61,8,2021/8/21 12:49,8,1,0.0,0,8,2021/8/21 22:55,0,8,1,9.8,8,2021/8/21 14:56,8,ìÏìÏìå,8,1,ì‹àÍéûê∞,8,1,ì‹,8,1
2021/8/22,4.6,0,8,1,0,1,8,,,,1,2.5,8,1,29.4,8,1,76,8,1,1011.5,8,1,1008.7,8,1,10.0,8,1,28.5,8,1,16.88,8,1,0.0,0,8,1,0,1,8,1,33.6,8,2021/8/22 13:55,8,1,25.5,8,2021/8/22 05:21,8,1,ìÏìÏêº,8,1,5.2,8,2021/8/22 16:04,8,ìÏ,8,1,1009.5,0,8,2021/8/22 15:25,0,8,1,54,8,2021/8/22 13:56,8,1,0.0,0,8,2021/8/22 05:33,0,8,1,9.5,8,2021/8/22 15:56,8,ìÏ,8,1,ì‹,8,1,ì‹,8,1
2021/8/23,4.2,0,8,1,0,1,8,,,,1,2.3,8,1,29.7,8,1,84,8,1,1010.3,8,1,1007.5,8,1,10.0,8,1,26.9,8,1,14.41,8,1,2.5,0,8,1,0,1,8,1,30.3,8,2021/8/23 14:35,8,1,22.2,8,2021/8/23 09:13,8,1,ìÏìÏìå,8,1,4.9,8,2021/8/23 17:46,8,ìÏìå,8,1,1008.9,0,8,2021/8/23 15:29,0,8,1,67,8,2021/8/23 14:00,8,1,1.5,0,8,2021/8/23 09:12,0,8,1,9.8,8,2021/8/23 08:46,8,ìåñkìå,8,1,ì‹àÍéûâJå„àÍéûê∞ÅAóãÇî∫Ç§,8,1,ê∞éûÅXîñì‹,8,1
2021/8/24,4.2,0,8,1,0,1,8,,,,1,2.8,8,1,28.6,8,1,78,8,1,1010.2,8,1,1007.4,8,1,9.8,8,1,27.5,8,1,14.60,8,1,0.0,0,8,1,0,1,8,1,31.0,8,2021/8/24 15:19,8,1,23.9,8,2021/8/24 05:46,8,1,ìÏìÏìå,8,1,5.9,8,2021/8/24 22:18,8,ìÏìÏêº,8,1,1008.3,0,8,2021/8/24 17:02,0,8,1,60,8,2021/8/24 10:03,8,1,0.0,0,8,2021/8/25 0:00,0,8,1,9.0,8,2021/8/24 22:14,8,ìÏìÏìå,8,1,ì‹,8,1,ì‹éûÅXâJ,8,1
2021/8/25,5.4,0,8,1,0,1,8,,,,1,2.5,8,1,31.0,8,1,76,8,1,1008.6,8,1,1005.9,8,1,8.8,8,1,29.4,8,1,17.99,8,1,0.0,0,8,1,0,1,8,1,34.4,8,2021/8/25 13:57,8,1,26.3,8,2021/8/25 04:33,8,1,ìÏ,8,1,5.4,8,2021/8/25 15:05,8,ìÏìÏìå,8,1,1007.2,0,8,2021/8/25 14:50,0,8,1,54,8,2021/8/25 13:32,8,1,0.0,0,8,2021/8/25 03:37,0,8,1,8.2,8,2021/8/25 13:58,8,ìåìÏìå,8,1,ì‹,8,1,ê∞,8,1
2021/8/26,8.1,0,8,1,0,1,8,,,,1,2.3,8,1,32.1,8,1,75,8,1,1011.0,8,1,1008.3,8,1,4.8,8,1,30.5,8,1,19.41,8,1,0.0,0,8,1,0,1,8,1,35.7,8,2021/8/26 12:33,8,1,26.6,8,2021/8/26 04:55,8,1,ìÏìÏìå,8,1,5.1,8,2021/8/26 17:34,8,ìÏìå,8,1,1009.9,0,8,2021/8/26 15:36,0,8,1,53,8,2021/8/26 11:19,8,1,0.0,0,8,2021/8/26 16:53,0,8,1,8.4,8,2021/8/26 17:45,8,ìÏìå,8,1,îñì‹éûÅXê∞,8,1,ê∞,8,1
2021/8/27,9.0,0,8,1,0,1,8,,,,1,2.5,8,1,31.3,8,1,74,8,1,1011.3,8,1,1008.6,8,1,2.8,8,1,30.0,8,1,18.14,8,1,0,1,8,1,0,1,8,1,34.3,8,2021/8/27 14:00,8,1,26.9,8,2021/8/27 05:53,8,1,ìÏìÏìå,8,1,6.0,8,2021/8/27 15:34,8,ìÏìå,8,1,1009.9,0,8,2021/8/27 15:21,0,8,1,57,8,2021/8/27 13:16,8,1,0,1,8,2021/8/28 0:00,1,8,1,9.7,8,2021/8/27 14:47,8,ìÏìå,8,1,ê∞éûÅXì‹,8,1,ê∞àÍéûì‹,8,1
2021/8/28,8.9,0,8,1,0,1,8,,,,1,2.4,8,1,31.5,8,1,76,8,1,1010.0,8,1,1007.3,8,1,3.0,8,1,29.8,8,1,20.29,8,1,0.0,0,8,1,0,1,8,1,34.8,8,2021/8/28 13:39,8,1,26.7,8,2021/8/28 02:26,8,1,ìÏìÏìå,8,1,5.1,8,2021/8/28 15:04,8,ìÏìÏìå,8,1,1008.1,0,8,2021/8/28 15:17,0,8,1,51,8,2021/8/28 15:17,8,1,0.0,0,8,2021/8/28 07:03,0,8,1,8.8,8,2021/8/28 15:02,8,ìÏìÏìå,8,1,ê∞àÍéûì‹,8,1,ê∞å„àÍéûì‹,8,1
2021/8/29,1.1,0,8,1,0,1,8,,,,1,2.7,8,1,28.1,8,1,72,8,1,1012.1,8,1,1009.4,8,1,7.3,8,1,28.5,8,1,8.74,8,1,0.0,0,8,1,0,1,8,1,32.8,8,2021/8/29 12:26,8,1,26.5,8,2021/8/30 0:00,8,1,ñkìå,8,1,4.9,8,2021/8/29 18:13,8,ìÏìå,8,1,1009.7,0,8,2021/8/29 01:16,0,8,1,57,8,2021/8/29 12:27,8,1,0.0,0,8,2021/8/29 14:54,0,8,1,7.3,8,2021/8/29 16:07,8,ìÏìå,8,1,ì‹,8,1,ì‹,8,1
2021/8/30,8.9,0,8,1,0,1,8,,,,1,2.8,8,1,31.8,8,1,79,8,1,1011.8,8,1,1009.1,8,1,4.8,8,1,29.2,8,1,21.18,8,1,0.0,0,8,1,0,1,8,1,33.8,8,2021/8/30 12:41,8,1,26.1,8,2021/8/30 02:08,8,1,ìÏìÏìå,8,1,6.6,8,2021/8/30 14:52,8,ìÏìå,8,1,1009.8,0,8,2021/8/30 15:57,0,8,1,60,8,2021/8/30 12:15,8,1,0.0,0,8,2021/8/30 01:04,0,8,1,10.1,8,2021/8/30 14:45,8,ìÏìå,8,1,ê∞àÍéûì‹,8,1,ê∞å„ì‹,8,1
2021/8/31,2.9,0,8,1,0,1,8,,,,1,2.9,8,1,26.5,8,1,76,8,1,1013.4,8,1,1010.6,8,1,10.0,8,1,26.9,8,1,12.22,8,1,17.0,0,8,1,0,1,8,1,32.4,8,2021/8/31 13:24,8,1,21.2,8,2021/8/31 23:59,8,1,ñkìå,8,1,6.0,8,2021/8/31 14:31,8,ìÏ,8,1,1011.4,0,8,2021/8/31 00:42,0,8,1,56,8,2021/8/31 17:50,8,1,5.0,0,8,2021/8/31 22:18,0,8,1,9.6,8,2021/8/31 14:28,8,ìÏìÏìå,8,1,ì‹,8,1,âJéûÅXì‹ÅAóãÇî∫Ç§,8,1
2021/9/1,0.0,0,8,1,0,1,8,,,,1,2.2,8,1,23.2,8,1,95,8,1,1012.7,8,1,1009.9,8,1,10.0,8,1,20.7,8,1,2.48,8,1,3.0,0,8,1,0,1,8,1,23.5,8,2021/9/1 07:31,8,1,18.3,8,2021/9/1 22:15,8,1,ñkñkìå,8,1,4.1,8,2021/9/1 20:00,8,ñkñkìå,8,1,1010.5,0,8,2021/9/2 0:00,0,8,1,81,8,2021/9/1 12:24,8,1,0.5,0,8,2021/9/1 22:37,0,8,1,8.1,8,2021/9/1 13:22,8,ñkñkìå,8,1,ì‹éûÅXâJ,8,1,âJàÍéûì‹,8,1
2021/9/2,0.0,0,8,1,0,1,8,,,,1,2.1,8,1,22.3,8,1,99,8,1,1009.4,8,1,1006.6,8,1,10.0,8,1,19.4,8,1,1.75,8,1,18.5,0,8,1,0,1,8,1,20.6,8,2021/9/2 12:18,8,1,18.4,8,2021/9/2 03:15,8,1,ñkñkìå,8,1,3.9,8,2021/9/2 19:32,8,ñkñkìå,8,1,1008.4,0,8,2021/9/2 15:02,0,8,1,95,8,2021/9/2 13:11,8,1,1.0,0,8,2021/9/2 21:41,0,8,1,8.1,8,2021/9/2 19:23,8,ñkìå,8,1,âJ,8,1,âJ,8,1
2021/9/3,0.0,0,8,1,0,1,8,,,,1,2.2,8,1,22.8,8,1,99,8,1,1011.3,8,1,1008.5,8,1,10.0,8,1,19.7,8,1,3.38,8,1,17.0,0,8,1,0,1,8,1,21.4,8,2021/9/3 12:52,8,1,18.7,8,2021/9/3 03:47,8,1,ñkêº,8,1,3.8,8,2021/9/3 07:56,8,ñkêº,8,1,1009.5,0,8,2021/9/3 04:06,0,8,1,91,8,2021/9/3 14:42,8,1,1.5,0,8,2021/9/3 20:32,0,8,1,7.2,8,2021/9/3 11:23,8,ñk,8,1,âJàÍéûì‹,8,1,âJéûÅXì‹,8,1
