年月日,日照時間(時間),日照時間(時間).1 / 現象なし情報,最深積雪(cm),最深積雪(cm).1 / 現象なし情報,平均風速(m/s),平均蒸気圧(hPa),平均湿度(％),平均海面気圧(hPa),平均現地気圧(hPa),平均雲量(10分比),平均気温(℃),合計全天日射量(MJ/㎡),降水量の合計(mm),降水量の合計(mm).1 / 現象なし情報,降雪量合計(cm),降雪量合計(cm).1 / 現象なし情報,最高気温(℃),最低気温(℃),最多風向(16方位),最大風速(m/s),最大風速(m/s).4 / 風向,最低海面気圧(hPa),最低海面気圧(hPa).1 / 現象なし情報,最小相対湿度(％),10分間降水量の最大(mm),10分間降水量の最大(mm).1 / 現象なし情報,最大瞬間風速(m/s),最大瞬間風速(m/s).4 / 風向,天気概況(昼：06時～18時),天気概況(夜：18時～翌日06時)
2021/11/23,4.7,0,0.0,1,2.5,8.4,58.0,1003.6,1000.7,6.3,12.5,9.46,0.0,0,0.0,1,17.0,7.9,北西,6.6,北西,999.1,0,40.0,0.0,0,12.7,北西,晴時々曇,快晴
2021/11/24,9.0,0,0.0,1,2.9,6.5,48.0,1008.2,1005.3,0.0,11.4,12.55,0.0,1,0.0,1,16.9,7.2,南南西,6.8,南西,1005.3,0,32.0,0.0,1,11.8,南南西,快晴,快晴
2021/11/25,9.2,0,0.0,1,2.3,7.3,51.0,1011.1,1008.2,0.0,12.3,12.39,0.0,1,0.0,1,18.5,6.0,南,5.7,南南西,1008.7,0,34.0,0.0,1,9.3,南西,快晴,快晴
2021/11/26,9.0,0,0.0,1,2.0,8.2,59.0,1014.2,1011.2,0.0,12.0,12.06,0.0,1,0.0,1,17.3,8.3,北西,4.5,北西,1012.1,0,37.0,0.0,1,6.4,西北西,快晴,快晴
2021/11/27,7.2,0,0.0,1,3.7,5.6,48.0,1021.8,1018.9,0.3,9.6,10.83,0.0,1,0.0,1,13.8,6.2,北西,6.9,北西,1015.0,0,31.0,0.0,1,13.1,北西,晴,快晴
2021/11/28,9.1,0,0.0,1,2.9,5.6,51.0,1030.0,1027.0,0.0,8.9,12.54,0.0,1,0.0,1,14.4,3.8,北西,6.6,北西,1027.0,0,32.0,0.0,1,13.8,北西,快晴,快晴
2021/11/29,8.4,0,0.0,1,1.6,6.3,59.0,1029.2,1026.2,5.0,8.1,11.38,0.0,1,0.0,1,13.6,4.0,北,3.3,北西,1026.3,0,42.0,0.0,1,6.2,北北西,薄曇時々晴,快晴
2021/11/30,7.6,0,0.0,1,2.1,9.8,72.0,1020.7,1017.7,3.8,11.0,10.56,6.0,0,0.0,1,16.1,3.8,南南東,5.2,南南東,1009.7,0,41.0,3.0,0,9.5,南東,晴後一時曇,大雨
2021/12/1,5.6,0,0.0,1,3.6,12.4,67.0,1000.2,997.3,7.3,15.5,9.09,54.5,0,0.0,1,20.3,9.7,南,10.4,南,994.7,0,27.0,5.0,0,19.1,南南東,晴一時雨,晴
2021/12/2,8.9,0,0.0,1,2.6,5.4,44.0,1014.5,1011.5,2.3,10.1,12.32,0.0,0,0.0,1,13.8,6.1,北,5.6,南東,1005.1,0,23.0,0.0,0,10.4,北西,快晴,晴時々曇一時雨
2021/12/3,8.9,0,0.0,1,2.1,7.0,58.0,1012.6,1009.7,1.0,9.7,11.6,0.0,1,0.0,1,16.1,4.6,北西,5.2,南南西,1008.3,0,38.0,0.0,1,8.4,南西,快晴,快晴
2021/12/4,8.8,0,0.0,1,1.6,6.6,55.0,1012.4,1009.5,0.0,9.9,11.33,0.0,1,0.0,1,14.9,5.1,北北西,4.2,北北西,1009.7,0,34.0,0.0,1,9.7,北,快晴,快晴
2021/12/5,7.1,0,0.0,1,2.6,5.7,51.0,1027.9,1024.9,5.3,8.6,11.03,0.0,1,0.0,1,11.9,5.4,北東,4.8,北北西,1019.8,0,36.0,0.0,1,10.6,北西,晴後曇,曇
2021/12/6,0.0,0,0.0,1,2.4,7.6,66.0,1029.2,1026.2,10.0,8.9,4.03,0.0,0,0.0,1,10.8,6.6,北西,4.1,北西,1024.4,0,53.0,0.0,0,7.4,北,曇,曇
2021/12/7,0.0,0,0.0,1,2.4,11.8,86.0,1019.7,1016.8,10.0,11.8,3.5,9.5,0,0.0,1,14.9,9.5,北北西,5.0,北北東,1016.4,0,70.0,1.5,0,9.7,北北東,曇,雨
2021/12/8,0.0,0,0.0,1,3.6,11.0,92.0,1019.6,1016.6,10.0,9.5,2.26,36.5,0,0.0,1,10.6,8.3,北北西,5.7,北西,1015.3,0,84.0,1.5,0,12.6,北北西,雨,雨一時曇
2021/12/9,7.0,0,0.0,1,2.8,8.2,66.0,1028.0,1025.1,7.3,10.2,10.27,0.0,0,0.0,1,14.2,8.2,北北東,5.1,北東,1024.8,0,48.0,0.0,0,10.8,北北東,晴時々曇,曇一時晴
2021/12/10,4.8,0,0.0,1,2.0,7.7,69.0,1025.8,1022.8,10.0,8.6,8.47,0.0,1,0.0,1,12.5,6.3,北西,4.2,北西,1023.2,0,52.0,0.0,1,6.8,西北西,薄曇,晴一時薄曇
2021/12/11,8.9,0,0.0,1,1.5,8.5,73.0,1022.6,1019.6,0.8,9.4,10.95,0.0,1,0.0,1,15.4,4.1,北北西,3.0,南南東,1020.9,0,47.0,0.0,1,4.5,南南東,快晴,晴後曇
2021/12/12,6.5,0,0.0,1,1.7,9.6,72.0,1013.5,1010.6,7.0,11.3,8.83,0.0,1,0.0,1,16.7,7.9,北西,4.6,南南西,1006.8,0,52.0,0.0,1,7.1,南南西,曇後晴,晴
2021/12/13,8.9,0,0.0,1,3.7,5.5,46.0,1013.8,1010.8,0.3,9.7,11.71,0.0,1,0.0,1,13.0,5.8,北西,7.2,北西,1006.6,0,28.0,0.0,1,13.1,北北西,快晴,快晴
2021/12/14,0.8,0,0.0,1,2.1,6.7,77.0,1020.8,1017.8,7.3,5.1,2.53,5.5,0,0.0,1,6.4,3.6,北西,5.6,北西,1018.8,0,46.0,1.0,0,9.9,北西,曇時々雨,曇後晴
2021/12/15,8.9,0,0.0,1,1.2,7.4,73.0,1018.3,1015.3,0.0,7.6,11.29,0.0,1,0.0,1,14.3,2.6,西北西,2.5,西北西,1015.6,0,31.0,0.0,1,3.4,南南西,快晴,快晴
2021/12/16,8.0,0,0.0,1,1.7,8.0,68.0,1017.8,1014.9,5.8,9.5,10.6,0.0,1,0.0,1,14.7,4.2,北西,3.3,南南西,1010.0,0,43.0,0.0,1,6.4,南南西,薄曇時々晴,曇一時晴後時々雨
2021/12/17,0.4,0,0.0,1,2.8,9.1,80.0,999.6,996.7,7.5,8.7,3.42,6.0,0,0.0,1,11.9,4.9,北北西,11.0,北西,993.8,0,50.0,1.5,0,24.5,北西,曇時々雨,晴
2021/12/18,8.9,0,0.0,1,4.1,3.3,39.0,1012.7,1009.7,0.0,4.5,11.76,0.0,1,0.0,1,8.5,1.7,北西,10.1,北西,1002.2,0,25.0,0.0,1,17.7,北西,快晴,快晴
2021/12/19,8.9,0,0.0,1,1.4,4.4,53.0,1012.7,1009.7,0.0,4.3,11.24,0.0,1,0.0,1,10.0,-0.7,北北東,2.8,北東,1009.4,0,36.0,0.0,1,5.3,北北西,快晴,快晴
2021/12/20,9.0,0,0.0,1,2.0,5.7,61.0,1015.8,1012.9,3.0,6.4,11.09,0.0,1,0.0,1,11.9,0.8,西北西,4.2,南南東,1013.4,0,35.0,0.0,1,6.0,南南東,晴,晴一時曇
2021/12/21,9.0,0,0.0,1,1.6,7.2,66.0,1011.8,1008.8,0.0,8.2,11.09,0.0,1,0.0,1,15.2,2.0,西北西,3.2,北西,1009.3,0,37.0,0.0,1,5.2,西北西,快晴,快晴
2021/12/22,7.4,0,0.0,1,3.5,5.6,50.0,1013.9,1011.0,2.0,8.8,10.53,0.0,1,0.0,1,13.5,5.0,北西,6.8,北西,1009.7,0,34.0,0.0,1,13.0,北西,晴後曇,晴
2021/12/23,8.4,0,0.0,1,3.5,4.5,41.0,1020.7,1017.8,2.5,8.3,11.25,0.0,1,0.0,1,13.2,5.0,北北西,5.8,北,1017.7,0,24.0,0.0,1,12.6,西北西,快晴,晴
2021/12/24,8.8,0,0.0,1,1.8,6.3,58.0,1017.1,1014.2,4.0,8.0,11.36,0.5,0,0.0,1,13.2,3.6,北西,3.8,北西,1012.2,0,40.0,0.5,0,6.3,北北西,晴時々薄曇,雨時々曇一時晴
2021/12/25,4.5,0,0.0,1,2.2,7.5,68.0,1007.7,1004.8,9.3,8.3,8.51,3.5,0,0.0,1,14.1,4.7,北北西,6.1,北西,1003.8,0,35.0,0.5,0,10.7,西北西,晴一時雨後時々曇,曇後一時雪
2021/12/26,7.8,0,0.0,1,3.9,2.8,36.0,1012.5,1009.5,4.0,3.5,11.13,0.0,0,0.0,1,7.6,-0.2,北西,6.9,北西,1010.1,0,22.0,0.0,0,12.0,北西,晴,快晴
2021/12/27,8.5,0,0.0,1,2.0,2.9,40.0,1015.5,1012.5,0.5,2.7,11.44,0.0,1,0.0,1,8.1,-2.2,西北西,4.0,西,1013.9,0,17.0,0.0,1,7.8,西,快晴,快晴
2021/12/28,8.8,0,0.0,1,2.4,3.8,49.0,1021.1,1018.0,0.0,3.8,11.69,0.0,1,0.0,1,9.5,-1.6,北西,6.2,北西,1014.4,0,25.0,0.0,1,11.5,北西,快晴,晴後曇
2021/12/29,7.8,0,0.0,1,1.6,4.5,54.0,1019.8,1016.8,7.0,4.2,10.45,0.0,1,0.0,1,8.9,0.9,北西,3.9,北西,1012.3,0,42.0,0.0,1,6.1,北西,晴時々薄曇,晴一時曇
2021/12/30,7.5,0,0.0,1,2.0,5.0,53.0,1006.7,1003.7,2.3,6.5,10.98,0.0,0,0.0,1,14.5,0.6,北北西,7.1,北西,1002.7,0,25.0,0.0,0,12.1,北西,晴一時曇,晴
2021/12/31,3.7,0,0.0,1,3.0,3.9,51.0,1011.0,1008.0,4.3,3.2,6.3,0.0,1,0.0,1,6.0,0.1,北北西,6.5,北西,1007.0,0,37.0,0.0,1,12.0,北西,晴時々曇,快晴
2022/1/1,8.8,0,0.0,1,4.1,2.5,32.0,1019.8,1016.7,0.0,3.4,12.17,0.0,1,0.0,1,7.8,-1.0,北西,7.2,北西,1015.3,0,21.0,0.0,1,13.8,西北西,快晴,晴後一時曇
2022/1/2,6.2,0,0.0,1,2.0,4.2,52.0,1020.4,1017.4,2.5,3.5,10.14,0.0,1,0.0,1,7.9,0.4,北西,5.2,西北西,1015.6,0,33.0,0.0,1,9.8,西北西,曇後晴,快晴
2022/1/3,8.1,0,0.0,1,2.2,5.0,56.0,1016.6,1013.6,0.3,5.5,11.11,0.0,1,0.0,1,10.5,0.5,北西,4.3,南東,1012.9,0,32.0,0.0,1,7.0,北北西,晴,快晴
2022/1/4,8.9,0,0.0,1,2.5,4.7,56.0,1013.2,1010.2,0.3,5.2,11.76,0.0,1,0.0,1,12.4,0.6,北北西,5.9,北北西,1010.3,0,31.0,0.0,1,15.6,北北西,快晴,快晴
2022/1/5,8.9,0,0.0,1,3.5,3.0,37.0,1022.0,1019.0,2.5,4.1,12.13,0.0,1,0.0,1,8.7,0.6,北西,7.7,北西,1017.6,0,25.0,0.0,1,12.8,北西,快晴,曇時々晴
2022/1/6,0.0,0,10.0,0,2.0,4.6,74.0,1022.9,1019.8,7.8,0.7,1.84,6.5,0,10.0,0,2.6,-1.7,北西,3.7,北西,1018.5,0,46.0,0.5,0,6.1,北西,曇後雪,晴一時雪
2022/1/7,8.9,0,9.0,0,2.6,4.4,64.0,1020.2,1017.1,0.3,2.6,12.18,0.0,1,0.0,1,8.4,-3.5,北北西,5.9,北西,1017.9,0,32.0,0.0,1,11.0,北西,快晴,晴
2022/1/8,8.9,0,1.0,0,1.9,4.4,53.0,1021.7,1018.7,1.0,4.5,11.84,0.0,1,0.0,1,9.5,-0.2,北北西,4.7,北西,1018.7,0,34.0,0.0,1,8.5,北西,快晴,晴
2022/1/9,7.4,0,0.0,1,1.5,4.8,53.0,1016.9,1013.9,5.0,6.3,11.36,0.0,1,0.0,1,13.4,-0.5,北西,3.8,北西,1014.9,0,23.0,0.0,1,6.7,北西,晴後薄曇,曇
2022/1/10,0.3,0,0.0,1,2.0,6.4,60.0,1018.8,1015.8,9.8,7.7,3.6,0.0,0,0.0,1,9.6,6.1,北北東,3.7,北北東,1016.8,0,53.0,0.0,0,6.6,東北東,曇一時晴,曇
2022/1/11,0.0,0,0.0,1,1.9,8.3,91.0,1005.3,1002.3,10.0,5.7,1.54,16.0,0,0.0,1,7.2,4.3,北西,4.2,北西,996.3,0,66.0,1.5,0,7.8,北西,雨一時曇,曇一時雨後晴
2022/1/12,9.1,0,0.0,1,3.5,4.0,46.0,1002.8,999.8,0.0,5.0,12.63,0.0,1,0.0,1,8.6,2.4,北西,7.3,北西,997.5,0,27.0,0.0,1,13.1,西北西,快晴,晴後時々曇
2022/1/13,6.9,0,0.0,1,3.6,4.0,44.0,1002.0,999.0,5.5,5.7,11.93,0.0,1,0.0,1,11.5,2.3,北西,8.0,南南西,996.4,0,28.0,0.0,1,15.5,南西,晴時々曇,晴時々曇
2022/1/14,9.2,0,0.0,1,4.5,3.0,38.0,1008.8,1005.8,0.0,4.4,12.8,0.0,1,0.0,1,8.6,0.7,北西,8.8,北西,1003.3,0,19.0,0.0,1,18.7,西北西,快晴,快晴
2022/1/15,7.7,0,0.0,1,3.0,3.6,39.0,1018.1,1015.1,7.5,5.5,10.63,0.0,1,0.0,1,10.5,-0.2,北西,6.1,北西,1013.7,0,27.0,0.0,1,12.7,北西,薄曇,晴一時薄曇
2022/1/16,9.1,0,0.0,1,1.6,5.4,60.0,1017.3,1014.3,0.0,5.4,12.27,0.0,1,0.0,1,11.1,0.3,北,3.4,南東,1013.7,0,40.0,0.0,1,5.2,南東,快晴,晴後一時薄曇
2022/1/17,6.9,0,0.0,1,1.5,5.4,58.0,1011.6,1008.6,7.3,6.0,9.48,0.0,0,0.0,1,11.8,1.4,北西,3.9,北西,1007.7,0,39.0,0.0,0,7.7,北北西,薄曇時々晴,晴、みぞれを伴う
2022/1/18,9.2,0,0.0,1,3.8,3.2,39.0,1012.4,1009.4,0.3,4.4,13.04,0.0,1,0.0,1,8.7,1.6,北西,7.5,北西,1007.9,0,23.0,0.0,1,13.2,北北西,快晴,快晴
2022/1/19,5.4,0,0.0,1,2.4,3.5,44.0,1016.9,1013.9,2.3,3.7,9.66,0.0,1,0.0,1,8.1,0.6,北西,5.1,西北西,1014.1,0,28.0,0.0,1,8.0,北西,晴時々曇,晴
2022/1/20,8.7,0,0.0,1,3.4,4.0,53.0,1012.9,1009.9,0.0,3.4,12.18,0.0,1,0.0,1,8.4,-1.0,北西,8.2,北西,1010.2,0,30.0,0.0,1,14.5,北西,快晴,快晴
2022/1/21,9.0,0,0.0,1,3.9,3.2,43.0,1020.5,1017.5,1.0,3.0,13.36,0.0,1,0.0,1,7.8,-0.9,北西,7.1,北西,1016.3,0,24.0,0.0,1,15.2,北西,晴,快晴
2022/1/22,9.2,0,0.0,1,2.4,3.6,43.0,1024.6,1021.5,2.5,4.5,13.39,0.0,1,0.0,1,9.9,-0.1,北西,5.0,北西,1023.1,0,27.0,0.0,1,8.2,北西,快晴,曇時々晴
2022/1/23,1.5,0,0.0,1,1.9,4.7,54.0,1020.7,1017.7,9.5,5.1,6.82,0.0,0,0.0,1,7.7,1.6,北西,4.3,北西,1015.0,0,41.0,0.0,0,6.5,西北西,曇,曇時々雨
2022/1/24,8.3,0,0.0,1,2.6,5.1,53.0,1014.3,1011.3,7.0,6.4,10.24,0.0,0,0.0,1,11.0,1.4,北,4.7,東北東,1011.6,0,36.0,0.0,0,9.9,北北東,曇一時晴,快晴
2022/1/25,6.8,0,0.0,1,1.9,5.1,57.0,1020.0,1017.0,5.0,5.2,11.84,0.0,0,0.0,1,9.6,0.3,北東,3.7,北東,1018.7,0,42.0,0.0,0,6.3,北東,晴後曇,雨時々曇
2022/1/26,3.5,0,0.0,1,1.9,7.5,83.0,1016.1,1013.1,5.8,5.5,6.77,0.0,0,0.0,1,9.5,3.7,北西,3.8,北北西,1012.9,0,59.0,0.0,0,7.4,北,曇後晴,快晴
2022/1/27,8.1,0,0.0,1,3.1,4.9,53.0,1015.8,1012.8,5.8,6.8,12.77,0.0,1,0.0,1,11.9,2.0,北西,6.5,北西,1014.0,0,28.0,0.0,1,12.1,西北西,薄曇後時々晴,曇
2022/1/28,3.6,0,0.0,1,2.5,4.0,41.0,1014.8,1011.8,7.3,6.6,9.78,0.0,1,0.0,1,11.8,4.1,北北西,4.8,北西,1012.7,0,29.0,0.0,1,8.9,北西,曇時々晴,晴後曇
2022/1/29,4.8,0,0.0,1,2.2,4.5,49.0,1011.9,1008.9,9.0,5.9,10.75,0.0,1,0.0,1,10.0,3.7,北,5.1,南南東,1008.8,0,33.0,0.0,1,7.6,南南東,曇後時々晴,薄曇後晴
2022/1/30,4.2,0,0.0,1,2.6,3.8,44.0,1012.7,1009.7,9.0,5.2,7.83,0.0,1,0.0,1,8.2,2.2,北北西,5.3,北西,1010.9,0,29.0,0.0,1,10.9,北北西,曇,曇後晴
2022/1/31,9.2,0,0.0,1,3.3,3.1,36.0,1014.6,1011.6,0.8,4.9,14.74,0.0,1,0.0,1,10.0,1.5,北北西,6.4,北西,1012.3,0,23.0,0.0,1,12.4,北北西,快晴,快晴
2022/2/1,9.2,0,0.0,1,2.5,4.2,46.0,1015.3,1012.3,0.8,5.6,14.26,0.0,1,0.0,1,11.2,1.1,北西,4.7,南東,1010.7,0,28.0,0.0,1,8.4,南東,晴,快晴
2022/2/2,9.3,0,0.0,1,2.5,3.9,45.0,1017.0,1014.0,0.5,5.5,14.4,0.0,1,0.0,1,11.1,0.9,北西,6.3,北西,1012.2,0,25.0,0.0,1,11.2,北西,晴,晴
2022/2/3,7.8,0,0.0,1,1.8,3.8,42.0,1014.9,1011.9,5.0,5.8,13.19,0.0,1,0.0,1,11.8,0.6,北北西,4.9,北西,1011.9,0,25.0,0.0,1,10.5,西北西,晴時々薄曇,薄曇
2022/2/4,1.0,0,0.0,1,1.9,4.3,50.0,1012.2,1009.2,7.5,4.9,7.47,0.0,1,0.0,1,8.5,2.4,北北西,3.6,北北西,1007.0,0,33.0,0.0,1,7.2,北北西,曇,快晴
2022/2/5,6.1,0,0.0,1,3.5,3.4,45.0,1008.9,1005.9,2.5,3.5,12.59,0.0,1,0.0,1,9.2,0.3,北西,7.5,北西,1005.6,0,25.0,0.0,1,12.5,北西,晴一時曇,快晴
2022/2/6,5.2,0,0.0,1,2.3,3.1,45.0,1014.1,1011.1,2.5,2.3,12.36,0.0,1,0.0,1,8.2,-1.9,北西,5.3,北西,1011.2,0,25.0,0.0,1,9.3,北西,晴時々曇,快晴
2022/2/7,8.1,0,0.0,1,2.4,2.9,36.0,1020.7,1017.7,1.8,4.5,15.29,0.0,1,0.0,1,9.7,-0.5,北西,5.6,北西,1018.1,0,21.0,0.0,1,10.0,北西,晴,晴後曇
2022/2/8,3.6,0,0.0,1,2.0,5.0,55.0,1021.7,1018.7,9.3,5.3,9.04,0.0,1,0.0,1,9.1,2.2,北西,4.0,北西,1019.2,0,38.0,0.0,1,5.7,西北西,曇後晴,曇後晴
2022/2/9,9.0,0,0.0,1,2.6,4.7,50.0,1023.3,1020.3,6.5,6.2,15.51,0.0,1,0.0,1,10.8,1.8,北北西,4.6,南東,1021.7,0,27.0,0.0,1,9.2,北北東,晴時々薄曇,曇後時々雨
2022/2/10,0.0,0,2.0,0,2.6,6.4,90.0,1018.8,1015.7,10.0,2.3,1.74,27.0,0,2.0,0,6.1,0.6,北北西,4.5,北西,1015.9,0,60.0,1.0,0,8.7,北北東,みぞれ一時雨後一時雪,みぞれ時々雪
2022/2/11,8.7,0,2.0,0,2.8,6.2,77.0,1020.1,1017.0,4.8,4.1,15.42,2.5,0,0.0,1,9.2,0.7,北北東,4.7,東北東,1016.3,0,52.0,0.5,0,8.8,東北東,晴一時曇,晴
2022/2/12,9.4,0,0.0,1,1.9,5.2,62.0,1023.6,1020.5,5.0,4.7,14.88,0.0,1,0.0,1,9.9,0.2,南南東,4.3,南南東,1022.1,0,35.0,0.0,1,6.2,北東,薄曇後時々晴,晴
2022/2/13,0.0,0,0.0,1,1.9,6.6,86.0,1021.2,1018.2,7.5,3.1,2.73,22.5,0,0.0,1,5.0,0.8,北西,4.9,北北東,1018.8,0,62.0,1.0,0,9.6,北北東,曇後雨,みぞれ一時雨
2022/2/14,3.5,0,0.0,1,2.2,6.1,77.0,1018.1,1015.1,7.3,3.9,9.13,3.5,0,0.0,1,8.0,0.8,北北東,4.0,北北東,1016.4,0,47.0,0.5,0,8.6,北北東,曇後一時晴,晴
2022/2/15,5.3,0,0.0,1,1.9,6.5,72.0,1013.4,1010.4,3.3,5.5,10.99,0.0,1,0.0,1,11.6,1.1,北西,4.3,南,1006.6,0,52.0,0.0,1,7.6,南南東,晴時々曇,快晴
2022/2/16,5.8,0,0.0,1,2.4,5.4,60.0,1006.2,1003.3,3.8,6.0,12.68,0.0,0,0.0,1,11.8,1.3,北西,5.3,南東,1004.1,0,37.0,0.0,0,10.6,北,晴,晴
2022/2/17,8.8,0,0.0,1,3.1,2.8,34.0,1009.9,1006.9,3.3,4.6,16.27,0.0,1,0.0,1,9.7,0.5,北西,6.5,北西,1005.4,0,16.0,0.0,1,12.4,北西,晴,快晴
2022/2/18,10.0,0,0.0,1,3.4,3.7,41.0,1022.7,1019.7,0.0,5.7,17.63,0.0,1,0.0,1,11.4,-0.2,北西,7.7,北西,1016.5,0,23.0,0.0,1,14.4,北西,快晴,晴
2022/2/19,1.0,0,0.0,1,1.8,6.3,72.0,1021.0,1017.9,7.5,5.0,7.49,6.5,0,0.0,1,8.9,1.5,北西,5.1,北西,1009.6,0,47.0,1.0,0,8.6,北西,曇後一時雨,雨後一時曇
2022/2/20,0.2,0,0.0,1,2.9,7.1,77.0,1003.9,1001.0,7.5,5.9,4.75,9.0,0,0.0,1,10.0,2.4,北西,7.4,北西,998.6,0,39.0,1.5,0,14.2,北西,曇時々雨,快晴
2022/2/21,9.5,0,0.0,1,3.7,2.7,34.0,1014.3,1011.2,0.0,4.1,16.8,0.0,1,0.0,1,8.7,1.2,北西,6.5,北西,1010.0,0,21.0,0.0,1,12.5,北西,快晴,快晴
2022/2/22,10.0,0,0.0,1,2.3,3.1,38.0,1017.1,1014.1,0.8,4.4,17.96,0.0,1,0.0,1,10.0,-0.5,北西,4.7,北北西,1013.8,0,27.0,0.0,1,10.4,北西,晴,晴
2022/2/23,8.9,0,0.0,1,2.4,3.1,38.0,1020.0,1017.0,2.3,4.4,17.55,0.0,1,0.0,1,10.3,0.1,北北西,5.2,北西,1017.6,0,23.0,0.0,1,10.1,西北西,晴,晴後曇
2022/2/24,9.2,0,0.0,1,3.7,2.8,34.0,1020.1,1017.0,4.0,4.8,18.17,0.0,1,0.0,1,10.1,1.7,北北西,7.0,北西,1017.8,0,18.0,0.0,1,14.1,西北西,晴一時曇,快晴
2022/2/25,10.7,0,0.0,1,2.4,3.1,34.0,1019.4,1016.4,0.0,6.5,19.09,0.0,1,0.0,1,13.4,-0.1,北西,4.3,北西,1017.1,0,15.0,0.0,1,7.0,南南東,快晴,快晴
2022/2/26,10.7,0,0.0,1,3.0,5.3,47.0,1017.7,1014.8,1.5,8.6,18.47,0.0,1,0.0,1,14.7,3.0,西北西,6.1,南,1012.2,0,27.0,0.0,1,11.1,南,晴,晴一時薄曇
2022/2/27,10.5,0,0.0,1,3.4,5.0,44.0,1011.2,1008.3,2.5,9.5,18.35,0.0,1,0.0,1,18.5,3.2,北西,7.5,北西,1006.4,0,21.0,0.0,1,13.5,北西,快晴,快晴
2022/2/28,9.4,0,0.0,1,2.8,4.9,41.0,1018.8,1015.8,4.8,9.8,18.25,0.0,1,0.0,1,15.9,4.5,北西,5.9,南東,1016.6,0,22.0,0.0,1,8.9,西北西,晴後時々曇,薄曇後晴
2022/3/1,7.9,0,0.0,1,2.0,6.5,51.0,1011.9,1009.0,6.8,11.0,16.11,0.0,0,0.0,1,18.3,4.9,北,6.0,南,1006.0,0,28.0,0.0,0,12.8,南西,薄曇後一時晴,曇後晴
2022/3/2,6.1,0,0.0,1,2.6,7.3,57.0,1008.9,1006.0,6.3,11.2,13.75,4.0,0,0.0,1,16.3,7.2,北北西,5.7,北西,1006.3,0,31.0,2.0,0,9.6,北西,曇時々晴,曇一時雨後晴
2022/3/3,8.3,0,0.0,1,2.4,7.4,64.0,1010.3,1007.3,5.0,9.5,17.71,0.0,0,0.0,1,15.0,4.7,北北西,5.3,北北西,1006.5,0,32.0,0.0,0,12.4,北北西,晴一時曇,晴後一時曇
2022/3/4,6.3,0,0.0,1,2.9,5.4,49.0,1016.3,1013.4,8.5,8.1,15.39,0.0,1,0.0,1,12.2,4.7,南南東,6.3,南東,1012.7,0,30.0,0.0,1,9.5,南東,薄曇時々晴,曇後晴
2022/3/5,10.2,0,0.0,1,3.2,7.0,55.0,1004.6,1001.7,2.8,11.2,18.69,0.0,1,0.0,1,17.9,4.3,南南西,8.3,南南西,998.4,0,32.0,0.0,1,14.6,南南西,快晴,晴
2022/3/6,8.3,0,0.0,1,4.5,3.5,33.0,1006.1,1003.2,3.0,8.1,17.78,0.0,1,0.0,1,13.9,4.6,北西,8.2,北西,1001.9,0,19.0,0.0,1,16.7,北西,晴後一時曇,快晴
2022/3/7,10.0,0,0.0,1,3.8,3.8,35.0,1014.5,1011.5,5.8,8.3,18.97,0.0,1,0.0,1,14.2,3.9,西北西,7.4,西北西,1010.6,0,23.0,0.0,1,15.0,北西,晴後薄曇,曇後一時雨
2022/3/8,0.0,0,0.0,1,2.4,7.0,74.0,1017.3,1014.3,10.0,6.3,3.58,0.5,0,0.0,1,8.0,4.1,北北西,4.2,北西,1015.4,0,41.0,0.5,0,6.4,西北西,雨後曇,曇時々晴
2022/3/9,9.2,0,0.0,1,2.2,6.0,58.0,1020.2,1017.3,6.0,7.9,18.74,0.0,1,0.0,1,13.6,2.6,北東,4.9,北東,1018.5,0,32.0,0.0,1,8.0,東,晴後薄曇,晴
2022/3/10,9.8,0,0.0,1,2.1,6.3,57.0,1022.3,1019.3,3.3,9.0,17.13,0.0,1,0.0,1,14.3,3.7,南東,5.6,南東,1020.7,0,32.0,0.0,1,9.4,南東,晴時々薄曇,晴
2022/3/11,10.3,0,0.0,1,2.6,8.1,59.0,1018.4,1015.4,4.0,12.0,19.09,0.0,1,0.0,1,18.7,5.2,南南西,7.2,南,1014.0,0,41.0,0.0,1,13.3,南,晴後一時薄曇,薄曇後晴
2022/3/12,10.5,0,0.0,1,2.1,7.6,48.0,1015.7,1012.8,2.0,14.6,20.02,0.0,1,0.0,1,21.8,7.8,北西,5.5,南,1014.0,0,21.0,0.0,1,7.7,南南西,晴,晴時々薄曇
2022/3/13,5.3,0,0.0,1,2.6,10.9,65.0,1016.1,1013.2,10.0,14.7,14.83,0.0,1,0.0,1,19.5,8.7,南,5.3,南南西,1011.7,0,44.0,0.0,1,10.4,南南西,薄曇,曇後一時雨
2022/3/14,9.8,0,0.0,1,4.0,13.0,70.0,1010.8,1007.9,7.0,16.4,20.0,1.0,0,0.0,1,24.1,7.8,東北東,7.9,南,1008.7,0,44.0,1.0,0,17.3,南南西,晴一時雨,曇時々雨
2022/3/15,7.4,0,0.0,1,2.1,9.2,65.0,1008.7,1005.8,5.0,12.7,17.45,0.0,0,0.0,1,20.3,7.2,北東,4.3,北西,1004.8,0,31.0,0.0,0,7.2,北西,曇後晴,晴後曇
2022/3/16,5.8,0,0.0,1,2.7,10.4,64.0,1013.0,1010.1,6.5,14.1,15.74,0.0,1,0.0,1,20.3,9.5,東北東,6.5,南東,1009.6,0,46.0,0.0,1,10.8,南南東,曇後晴,晴後一時曇
